,fluxadjflux,TSLA,META,NFLX,ADBE,CRM,MSFT,INTC,XOM,PG,AMZN,NVDA,AAPL,JNJ,GOOGL,WMT,MA,BAC,PFE,PEP,V,JPM,GE,KO,DIS
2018-01-16,68.8,22.6707,177.7112,221.53,192.46,108.2852,81.8571,36.2159,61.9757,74.4686,65.243,5.4433,41.4034,120.0894,56.3308,29.813,156.1101,26.4867,25.6724,95.9516,114.514,92.1147,82.6789,37.3342,106.333
2018-01-17,68.5,23.144,176.9242,217.5,196.49,109.4288,83.5156,37.2652,62.7096,75.2775,64.75,5.5573,42.0872,120.1876,56.7493,30.4081,158.0628,26.4359,26.0792,97.0263,116.0264,92.7055,78.7743,37.5669,107.5626
2018-01-18,69.1333,22.9713,179.1158,220.33,196.2,111.1492,83.4785,37.3408,62.3035,75.003,64.666,5.5504,42.1248,120.1385,56.5933,30.8818,159.1787,26.6902,25.946,96.9204,117.1013,92.927,76.1409,37.6151,106.0736
2018-01-19,68.5333,23.3347,180.6001,220.46,195.73,111.3083,83.3859,37.6262,62.1039,75.7432,64.729,5.6906,41.9368,120.4983,56.9685,30.9677,160.4772,26.8937,25.9109,97.8323,116.7113,92.7219,73.8254,37.8397,106.2369
2018-01-22,68.0,23.4373,184.6646,227.58,197.84,112.263,84.8776,38.4069,62.8878,76.4252,66.3655,5.7791,41.5937,121.1361,57.9978,31.2223,161.8721,27.0802,25.9039,98.9232,118.2617,93.8049,73.4167,38.0162,106.7268
2018-01-23,68.3667,23.5193,188.6295,250.29,200.09,112.611,85.1463,38.6672,62.9234,74.0632,68.127,5.9082,41.6031,115.9763,58.5961,31.3556,160.8235,27.0633,25.8267,98.7522,118.5661,93.7065,76.6858,38.0724,106.064
2018-01-24,67.7,23.0593,185.8401,261.3,197.78,112.2232,85.0721,38.2055,63.0873,73.4477,67.8755,5.8313,40.9404,116.1726,58.353,31.323,160.6504,27.2074,25.9039,98.6219,118.471,94.9043,74.6426,38.3773,106.1504
2018-01-25,67.9,22.5093,186.7666,269.7,197.51,111.3381,85.5447,38.0292,62.9733,73.4727,68.8975,5.8449,40.2096,118.0779,58.8935,31.5628,162.1702,27.2074,26.1143,98.4266,119.1083,94.929,73.4621,38.3853,106.1985
2018-01-26,67.6333,22.8567,189.277,274.6,201.3,113.0685,87.1475,42.042,63.4223,72.9653,70.1025,6.0175,40.3036,118.8383,59.1635,32.0928,163.8536,27.3007,27.3629,99.1267,120.1546,95.4377,73.2351,38.939,107.7739
2018-01-29,66.1333,23.302,185.2723,284.59,198.23,112.6707,87.0178,41.958,62.7168,72.2418,70.884,6.1045,39.4694,117.4891,59.1097,32.4363,162.1318,27.3685,27.3699,97.4252,118.7468,95.3392,73.9162,38.273,107.1495
2018-01-30,67.3667,23.0547,186.4079,278.8,196.9,111.6066,85.9245,40.959,61.8403,72.3166,71.891,6.0024,39.2367,116.4669,58.6559,31.8974,160.8235,27.0294,26.5141,97.6043,117.5198,94.4449,72.4179,38.0403,105.7758
2018-01-31,67.3,23.6207,186.1788,270.3,199.76,113.2773,88.0277,40.4133,62.2108,71.8093,72.5445,6.0786,39.3448,112.9999,58.8975,31.5628,162.5646,27.1311,25.981,97.9381,118.1666,94.9043,73.4167,38.1847,104.3925
2018-02-01,67.2,23.2833,192.3552,265.07,199.38,112.1138,87.3328,40.002,63.4721,71.4017,69.5,5.9475,39.4271,114.4963,58.8661,31.2431,166.3449,27.555,26.0731,97.9381,119.5839,95.8889,72.7357,38.0724,106.1408
2018-02-02,66.7,22.9167,189.5559,267.43,195.64,110.1647,85.0351,38.7427,60.2369,70.071,71.4975,5.7749,37.7163,112.5828,55.7579,30.9351,164.0556,27.0887,25.9173,96.6111,115.0087,93.7639,71.0104,37.4947,104.4213
2018-02-05,72.1333,22.2087,180.5702,254.26,190.27,107.0521,81.5329,37.3744,56.8092,67.4179,69.5,5.2848,36.774,106.6217,52.9276,29.6353,158.3225,25.6558,24.5439,93.1836,110.5951,89.2677,67.6959,36.0183,100.5788
2018-02-06,73.95,22.2647,184.6048,265.72,194.47,108.9614,84.6181,37.9576,55.833,68.5157,72.142,5.5785,38.3109,107.7992,54.0257,29.8751,162.834,26.4528,24.9758,92.451,114.1146,91.9835,69.3305,35.8418,101.9909
2018-02-07,74.8,23.0,179.4944,264.56,192.34,109.4387,83.0245,38.2027,54.8282,68.0666,70.839,5.6582,37.4907,107.4639,52.5799,30.4525,162.3049,26.4952,24.7634,92.4021,113.8102,92.607,69.2397,35.7536,100.6364
2018-02-08,76.2667,21.0153,170.9271,250.1,185.16,103.4522,78.7626,36.1319,54.2082,66.7193,67.525,5.3792,36.4591,103.3263,50.2035,29.6146,154.5037,25.215,23.8077,89.6748,108.3027,88.5129,65.6074,34.5821,97.3606
2018-02-09,75.9667,20.6947,175.4398,249.47,187.99,106.3858,81.6996,37.1462,54.5538,66.4697,66.98,5.7393,36.9051,105.9184,52.1245,29.4221,158.9093,25.7152,24.1829,90.5134,110.6427,90.2851,67.8322,34.6062,99.0321
2018-02-12,76.3333,21.0487,175.7387,257.95,192.15,107.9471,82.5798,37.8899,55.0145,67.6424,69.3115,5.6391,38.3915,106.5236,52.5376,29.4754,161.7855,26.385,24.5369,91.124,112.6878,91.6799,67.2873,35.2802,99.3203
2018-02-13,74.0667,21.5773,172.4911,258.27,193.48,107.0919,83.2284,37.5772,54.9281,67.7838,70.7255,5.7529,38.7762,106.2701,52.5166,29.8988,163.6419,26.4359,24.7351,91.2949,112.5736,92.246,66.6063,35.4567,100.0216
2018-02-14,73.1333,21.4873,178.8369,266.0,197.13,108.4145,84.5316,38.3548,55.0433,67.1018,72.5525,5.9703,39.4911,106.0329,53.4413,30.112,165.9506,27.1311,24.9121,88.8281,114.9326,94.3792,67.6506,35.3845,100.4827
2018-02-15,70.7333,22.2713,179.2752,280.27,202.97,112.4917,86.2537,38.8112,54.8633,68.5407,73.088,6.0959,40.8171,107.3086,54.3709,30.565,168.038,27.3092,25.2802,90.3424,116.5143,94.7731,67.4235,35.9301,101.0399
2018-02-16,69.8,22.366,176.6851,278.52,201.56,112.2331,85.6393,38.5069,55.1009,68.6987,72.4345,6.0301,40.685,108.8786,54.5772,31.024,168.9614,27.1057,25.6696,90.4157,116.1046,94.0921,68.3316,36.0905,102.3367
2018-02-20,67.7833,22.318,175.3402,278.55,202.98,113.7149,86.3095,39.1493,54.5322,67.6507,73.4175,6.1597,40.5481,107.0142,54.9802,27.8647,168.6728,27.0718,25.4926,89.1294,116.257,94.1167,66.9241,35.2962,101.8084
2018-02-21,67.075,22.22,177.233,281.04,202.09,113.8441,85.1646,38.8281,53.9131,66.7359,74.146,5.9725,40.3641,106.2292,55.4864,27.0979,165.7582,27.0209,25.3156,87.9245,114.7515,94.5105,65.789,34.7747,100.915
2018-02-22,67.8167,23.078,178.3089,278.14,202.61,112.3724,85.388,38.7098,54.6114,67.2349,74.267,5.992,40.7015,106.2292,55.2946,27.468,166.3642,26.8683,25.3014,88.9502,114.7039,94.3382,66.3793,34.9191,101.0975
2018-02-23,67.5167,23.47,182.5925,285.93,209.74,114.3215,87.5569,40.341,55.8136,67.4096,75.0,6.0856,41.4094,107.9546,56.2008,27.5035,169.0672,27.1565,25.6696,89.2922,117.1336,96.2499,66.3335,35.3363,103.0284
2018-02-26,69.15,23.828,184.2263,294.16,212.15,116.0021,88.8229,41.5073,56.7566,67.8919,76.0975,6.1017,42.2281,108.687,56.9785,27.5716,171.0968,27.4872,26.2571,90.318,118.7154,97.4478,67.0659,35.3283,105.4876
2018-02-27,67.6167,23.3993,180.7695,290.61,208.82,115.8231,87.6872,42.1835,55.792,66.9854,75.599,6.0888,42.0913,108.3578,55.6737,27.0979,169.2307,27.4109,26.0518,90.2773,117.5529,96.291,66.3793,34.9993,100.7421
2018-02-28,67.9833,22.8707,177.6414,291.38,209.13,115.6043,87.2869,41.6595,54.525,65.3054,75.6225,5.9883,42.0276,106.8847,54.9966,26.6508,169.0672,27.2159,25.705,89.3329,117.1432,94.7649,64.5939,34.6784,99.0994
2018-03-01,66.4,22.062,175.2705,290.39,206.03,118.7666,86.4305,40.434,54.1362,65.455,74.6725,5.7461,41.2914,104.7451,53.377,26.3754,166.8837,26.7904,25.2236,88.6727,114.7229,93.0665,64.1819,34.8469,98.5326
2018-03-02,66.1333,22.3413,175.9479,301.05,209.79,121.2428,86.6167,41.3975,54.3882,66.1204,75.0125,5.8532,41.5769,106.0124,54.0112,26.2836,168.3554,26.918,25.4501,89.4272,115.0755,92.9762,64.6396,35.0796,98.9361
2018-03-05,66.6333,22.2233,179.7135,315.0,211.16,121.8196,87.1659,42.0483,54.9065,66.7775,76.1805,5.8312,41.7208,106.8107,54.5403,26.6419,171.7317,27.3435,25.5704,89.747,116.1331,94.4039,66.013,35.216,99.3395
2018-03-06,66.5667,21.88,179.0959,325.22,212.01,123.7886,86.868,42.8596,54.8418,66.5529,76.882,5.9923,41.6854,105.5186,54.8462,26.3695,170.7698,27.3265,25.4005,89.8701,115.3518,94.4859,67.0202,35.2481,100.8093
2018-03-07,66.7333,22.1533,183.0109,321.16,216.86,124.6339,87.3707,43.3752,53.4595,65.8376,77.25,5.9844,41.2985,106.1934,55.5506,25.9786,172.3858,27.3861,25.4359,90.0833,116.1046,94.1331,66.425,35.1598,99.5124
2018-03-08,65.9,21.94,181.6461,317.0,216.4,125.6581,87.9013,42.885,53.3587,66.5113,77.593,5.968,41.7491,108.6788,56.265,26.1871,172.4243,27.4031,25.8395,91.9204,116.4571,94.1413,66.4708,35.6653,99.9351
2018-03-09,66.6333,21.8113,184.5251,331.44,221.11,126.7023,89.8654,44.1105,53.6755,66.7775,78.9445,6.0707,42.4664,110.1107,57.8324,26.4254,176.2624,27.8457,26.0306,92.2977,118.6391,96.8489,68.3935,35.9622,100.6076
2018-03-12,67.8,23.034,184.0569,321.3,220.94,126.0758,90.0795,43.5443,54.165,66.4198,79.9195,6.1803,42.877,109.1478,58.0859,26.2318,175.589,27.9478,25.9173,92.4699,118.3819,96.5371,69.126,35.7295,101.0303
2018-03-13,67.9667,22.7893,181.1879,315.88,219.76,126.0261,87.8827,43.764,53.6539,66.3034,79.409,6.1296,42.4641,110.5633,56.7896,26.3003,174.1173,27.5393,26.0164,93.167,117.3909,95.3802,66.0588,35.7616,99.6469
2018-03-14,67.4,21.7753,183.4891,321.55,218.44,127.2791,87.3614,43.8316,52.9844,65.7046,79.55,6.1551,42.1031,108.8927,57.237,26.1127,173.2612,27.3521,25.7333,92.3551,116.8001,94.3136,65.3263,35.4378,99.8102
2018-03-15,68.1333,21.7067,183.1603,321.09,218.87,126.5134,87.6686,43.0033,53.5747,65.4301,79.116,6.17,42.1526,109.5017,57.3227,26.065,174.0595,27.318,25.8961,91.8466,117.591,94.5516,65.7383,35.3488,99.1762
2018-03-16,67.8,21.4233,184.3857,318.45,225.55,125.2703,88.0596,43.2484,54.0786,65.6796,78.584,6.1982,42.0039,110.012,56.5161,26.5595,175.5987,27.3776,26.0377,91.5596,118.6582,94.7156,65.5095,35.1788,98.8208
2018-03-19,69.3,20.904,171.9034,313.48,222.18,124.2858,86.4678,42.9611,53.3803,65.4218,77.2465,5.9636,41.3622,107.181,54.8048,26.0471,173.7036,27.2159,25.7191,90.5098,117.4004,93.969,64.4108,35.0169,97.4855
2018-03-20,68.4333,20.7033,167.5101,317.5,229.75,124.425,86.6912,43.5696,53.2652,65.1307,79.3255,6.1759,41.348,107.9793,54.5921,26.1961,175.5602,27.2159,25.7191,90.1325,119.0203,94.0593,62.4423,34.9359,97.3606
2018-03-21,68.2333,21.102,168.7454,316.48,226.85,121.024,86.0861,43.5781,54.0211,64.0744,79.093,6.1507,40.4113,107.9628,54.5024,26.2646,173.8672,27.1223,25.6766,89.1812,117.41,94.1413,63.541,34.8064,97.8121
2018-03-22,67.7333,20.6067,164.2625,306.7,220.52,117.3844,83.5821,42.9611,52.9124,63.5504,77.246,5.9846,39.8403,104.8274,52.4673,25.9548,168.8364,25.9989,25.2023,88.525,114.3322,90.2112,61.1147,34.6122,96.6401
2018-03-23,67.8333,20.1027,158.7835,300.94,215.02,113.7944,81.1525,41.7187,52.4733,63.1346,74.778,5.7649,38.9177,102.951,51.1421,25.4425,165.2868,24.8245,24.4165,87.057,111.4833,87.799,59.8329,34.2641,94.6612
2018-03-26,67.5,20.2787,159.4509,320.35,228.91,118.3092,87.2962,44.3556,53.2724,63.5504,77.793,6.0497,40.7652,104.8356,52.5141,26.062,170.4235,25.9053,24.8059,87.5983,114.9516,90.5066,59.0089,34.5555,96.6882
2018-03-27,67.5667,18.612,151.6407,300.69,213.8,113.1779,83.2842,43.2653,53.0564,64.6982,74.8525,5.5805,39.72,104.6874,50.1651,25.6302,165.9506,25.1224,24.7846,88.279,111.8644,88.7508,61.5267,34.7174,95.4489
2018-03-28,68.3667,17.1853,152.4476,285.77,212.54,112.253,83.2097,41.9215,52.4157,65.5715,71.571,5.4773,39.2811,104.885,50.0775,26.1425,163.8632,25.0117,24.9899,89.542,111.4737,88.6113,62.6254,35.0655,94.6612
2018-03-29,68.5,17.742,159.1819,295.35,216.08,115.654,84.9598,44.0176,53.7115,65.9375,72.367,5.7307,39.5878,105.461,51.6697,26.4999,168.49,25.5223,25.1245,89.5174,113.9797,90.2276,61.7098,35.1545,96.4864
2018-04-02,68.2,16.832,154.7987,280.29,212.28,114.6596,82.3999,41.3468,52.7108,64.3738,68.5995,5.4699,39.3283,102.5066,50.4486,25.4812,165.0656,24.9436,24.813,87.7951,112.8077,88.4883,60.0618,34.5393,94.7765
2018-04-03,67.7333,17.8353,155.5159,283.67,215.93,115.843,83.5076,42.0483,54.0066,65.2554,69.6025,5.5763,39.7318,105.6256,50.75,25.8535,165.9025,25.1819,25.259,88.7301,113.5795,89.7025,60.1076,35.114,95.5066
2018-04-04,67.7667,19.1293,154.5098,288.94,225.05,118.8164,85.9465,42.2511,53.8987,65.7462,70.5285,5.5983,40.4915,107.3209,51.2995,25.9786,167.076,25.4287,25.5775,90.3622,114.1607,91.0645,60.7942,35.8102,96.9764
2018-04-05,66.7,20.3813,158.7336,293.97,223.54,118.3788,85.993,42.5807,54.7265,65.5382,72.5875,5.4781,40.7723,107.5678,51.4455,26.1544,169.1057,25.8032,25.2944,90.682,115.4757,92.2602,61.4809,35.9397,98.0907
2018-04-06,67.2333,19.9533,156.6018,288.85,218.61,115.4551,83.9917,41.2369,53.8987,65.2305,70.2615,5.3016,39.7294,105.4199,50.3151,25.8208,163.4704,25.216,24.8979,89.6404,112.1502,89.9595,59.7871,35.5511,96.4
2018-04-09,69.1,19.3107,157.329,289.93,219.17,116.5391,84.4943,41.8792,53.8987,65.0059,70.304,5.3304,40.1234,106.5555,50.8203,25.6987,164.0869,25.4202,25.1032,89.706,113.1888,91.0398,58.7342,35.4783,95.7756
2018-04-10,68.4,20.3133,164.412,298.07,224.53,118.8263,86.4585,43.333,55.4824,65.1806,71.811,5.6397,40.8785,107.1892,51.6378,25.7493,168.3062,25.9394,25.4501,89.7225,115.0278,92.7797,59.7413,35.6078,97.3798
2018-04-11,68.6667,20.062,165.6871,303.67,223.63,118.4981,85.509,43.1893,55.7416,65.0974,71.3525,5.5983,40.6873,106.679,51.0679,25.5885,166.0328,25.4457,25.3368,89.132,114.1322,91.2212,59.3751,35.6078,96.8323
2018-04-12,70.2333,19.6053,163.2464,309.25,226.96,120.7257,87.1101,44.5585,55.5904,64.6982,72.425,5.8052,41.0885,107.3374,51.6772,25.4455,168.3832,26.084,25.712,88.8285,115.3613,93.489,60.3364,35.6402,96.4384
2018-04-13,69.9667,20.0227,163.8939,311.65,224.06,118.349,86.6446,43.8316,56.0367,65.1806,71.5395,5.7285,41.2277,107.4937,51.6149,25.6212,167.8727,25.3606,25.712,89.6076,115.0564,90.9573,61.7556,36.0287,96.4
2018-04-16,69.3667,19.414,164.2028,307.78,226.52,118.7467,87.6593,44.288,56.5407,65.3802,72.075,5.7283,41.4849,108.4319,52.1161,25.8655,167.4873,25.4713,25.8607,90.1489,116.1331,90.8831,61.0231,36.1663,96.2943
2018-04-17,69.7,19.1793,168.0182,336.06,231.16,122.6649,89.4279,45.2515,56.3895,65.2305,75.1915,5.878,42.0559,107.4279,53.7731,26.1812,171.7933,25.5649,25.7191,89.2878,117.9626,90.8831,63.129,36.3282,98.1483
2018-04-18,71.5667,19.5567,165.7269,334.52,231.1,123.7687,89.7723,45.3107,57.0302,65.0392,76.392,5.849,41.9615,105.1072,53.5753,26.0829,172.8722,25.1309,25.8324,87.7377,118.6106,90.1492,62.5338,36.0287,97.2261
2018-04-19,71.6,20.0053,167.4603,332.7,227.62,123.3709,89.4652,44.1359,57.1742,62.913,77.8455,5.6676,40.7723,104.9672,54.2757,26.1782,172.4387,25.684,25.8607,86.5814,118.1151,92.1283,64.0445,35.8668,96.9187
2018-04-20,74.1667,19.3493,165.6472,327.77,225.24,122.1378,88.4319,43.5527,56.8718,61.9477,76.3745,5.6595,39.1018,104.2348,53.6714,25.9072,170.5795,25.7521,25.9315,84.0471,118.3437,91.9221,66.5624,35.4054,96.2943
2018-04-23,74.5667,18.8913,165.2089,318.69,225.3,121.213,88.7577,43.1893,57.2822,61.2762,75.893,5.5399,38.9885,104.3747,53.4966,25.6451,168.9901,25.8032,26.0518,84.1291,118.5915,91.4769,66.4708,35.5997,96.2079
2018-04-24,74.2,18.8973,159.0823,307.02,217.89,117.2252,86.6819,43.4851,56.4039,60.8565,73.0045,5.4736,38.4458,103.848,50.9473,25.7731,166.8805,25.6926,26.2359,83.1942,115.5519,91.048,67.2033,34.8631,95.545
2018-04-25,71.9,18.7127,159.0823,305.76,217.32,116.6684,85.9279,43.4259,57.2318,60.6886,73.0085,5.3613,38.6133,104.3171,50.9647,25.9638,166.1388,25.65,25.9669,82.9564,115.4948,90.7017,64.3192,34.3451,97.1685
2018-04-26,71.0,19.032,173.4973,313.98,221.91,120.1589,87.7431,44.8374,58.2108,61.0663,75.898,5.5731,38.7478,105.3458,51.9771,26.1931,171.6199,25.5904,26.0872,84.6868,121.088,90.7924,65.8299,34.6041,95.91
2018-04-27,70.4333,19.6053,172.9294,311.76,221.9,119.5523,89.1952,44.5669,56.0008,61.1167,78.631,5.6006,38.2995,105.5598,51.3862,25.9995,169.4813,25.6585,26.1934,83.4156,120.0684,90.2151,65.8299,35.0574,95.3241
2018-04-30,70.5333,19.5933,171.3455,312.46,221.6,120.318,87.0542,43.6288,55.972,60.7222,78.3065,5.5652,38.9932,104.0949,50.745,26.348,171.7259,25.4628,25.9173,82.7842,120.8974,89.7039,64.4108,34.9764,96.3808
2018-05-01,69.8,19.9947,173.1984,313.3,224.08,122.4262,88.4319,45.074,55.396,60.4032,79.113,5.6206,39.8993,103.6999,51.8495,26.0352,173.6331,25.4883,25.0607,81.2997,121.4977,89.7039,64.3192,34.4746,96.1214
2018-05-02,68.3,20.0767,175.4,313.36,221.1,122.1378,87.0449,44.212,55.2881,59.547,78.484,5.6001,41.6618,101.6343,51.1172,25.7165,178.9986,25.1734,24.6997,79.7414,120.421,88.9947,64.9143,34.0456,95.6987
2018-05-03,68.0,18.9633,173.3578,311.69,226.05,123.719,87.5662,44.1866,55.1009,59.8995,78.604,5.7654,41.7373,101.2475,51.1297,25.6838,179.6344,24.85,24.6077,80.0449,121.1833,88.4339,63.7699,33.9079,94.8726
2018-05-04,69.6333,19.606,175.9379,320.09,228.51,124.425,88.5808,44.8667,55.36,60.7977,79.0475,5.9156,43.3748,102.2021,52.3602,26.071,181.2624,24.9351,24.6643,81.1849,122.117,89.4152,64.5481,34.2884,97.1685
2018-05-07,70.1667,20.1847,177.2928,326.26,230.99,126.2648,89.5675,45.3342,55.9648,60.42,80.007,6.1536,43.6886,101.7084,52.7817,25.4574,182.1583,25.2245,24.728,80.5616,123.1652,90.1904,64.4108,34.1103,98.4461
2018-05-08,71.2667,20.1313,178.2391,326.89,234.56,128.0349,89.1859,45.5892,56.2167,59.9667,79.6195,6.1962,43.8986,100.9019,52.7383,25.5378,183.5358,25.4713,24.7634,79.3806,123.775,91.5263,65.3263,33.8432,97.7833
2018-05-09,71.2,20.4567,181.9649,330.3,239.74,129.0094,90.2378,46.1928,57.5413,60.7474,80.4,6.3293,44.2077,101.6425,54.2508,24.7396,183.6321,26.1436,24.8979,78.8639,124.6707,93.522,66.9286,33.8189,96.0349
2018-05-10,72.6,20.3347,184.824,329.6,241.15,129.8945,91.1407,46.7368,58.83,61.4021,80.454,6.437,44.8401,103.1568,55.0738,24.7845,185.9633,26.2883,25.048,79.7742,124.8231,94.2476,67.2491,34.1427,97.6776
2018-05-11,71.8,20.0707,186.2784,326.46,241.88,129.9044,90.9452,46.4733,59.1063,61.5868,80.1455,6.2984,44.6695,104.7121,54.9697,24.9914,186.2523,26.3138,25.3769,79.9055,125.6045,93.893,66.837,34.1103,98.0523
2018-05-14,71.6333,19.4647,185.9298,328.53,238.37,126.9808,91.2524,46.6688,59.5062,61.5112,80.077,6.3189,44.5653,103.7411,55.1302,25.2941,185.0674,26.484,25.6342,79.6758,125.0232,93.926,67.3406,34.0294,98.4077
2018-05-15,71.7333,18.9453,183.6186,326.13,236.6,127.4183,90.5915,45.8357,59.4771,61.2342,78.806,6.0764,44.1603,102.9757,54.0476,25.333,184.9518,26.5691,25.5127,79.3888,124.9184,93.2086,67.3406,33.7703,98.8688
2018-05-16,71.1,19.0987,182.5029,328.19,237.39,128.0548,90.8252,46.4478,59.6444,61.7211,79.364,6.0876,44.5724,103.1568,54.0087,25.8156,185.3179,26.4329,25.5055,79.7086,124.7183,93.4642,68.8055,33.6327,100.9054
